date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-10-03,1.9345404698338609,1.9278141827915454,1.9431595071131398,41911704936
2024-10-04,1.9345404641195751,1.9272930662603527,1.9443309463061895,41911704936
2024-10-05,1.9345404584052894,1.9263397479292645,1.945549942014463,41911704936
2024-10-06,1.9345404526910037,1.9258616519051688,1.9465699099328502,41911704936
2024-10-07,1.934540446976718,1.9243676894800092,1.9473187223859052,41911704936
2025-02-11,2.0,1.9999999972723665,2.000000002657055,47035595969
2025-02-12,2.0,1.9999999965678177,2.0000000031403626,47035595969
2025-02-13,2.0,1.999999996058806,2.000000003755584,47035595969
2025-02-14,2.0,1.999999994159372,2.0000000052052513,47035595969
2025-02-15,2.0,1.9999999909985218,2.000000007621875,47035595969
2025-02-16,2.0,1.9999999869556022,2.000000009786044,47035595969
2025-02-17,2.0,1.9999999834287132,2.0000000134181932,47035595969
2025-02-18,2.0,1.9999999803153226,2.0000000176368893,47035595969
2025-02-19,2.0,1.9999999761161837,2.0000000212691136,47035595969
2025-02-20,2.0,1.9999999710887648,2.0000000277107257,47035595969
2025-02-21,2.0,1.9999999667686963,2.0000000322134257,47035595969
2025-02-22,2.0,1.999999961702309,2.000000037049037,47035595969
2025-02-23,2.0,1.9999999559213097,2.0000000417285215,47035595969
2025-02-24,2.0,1.9999999515672733,2.000000047289966,47035595969
2025-02-25,2.0,1.9999999463792486,2.000000052270985,47035595969
2025-02-26,2.0,1.9999999386291536,2.0000000587480287,47035595969
2025-02-27,2.0,1.9999999322616484,2.0000000649609895,47035595969
2025-02-28,2.0,1.9999999252126572,2.0000000708163164,47035595969
2025-03-01,2.0,1.9999999182742858,2.0000000775776092,47035595969
2025-03-02,2.0,1.9999999103476753,2.0000000869901595,47035595969
2025-03-03,2.0,1.9999999012876324,2.000000095120343,47035595969
2025-03-04,2.0,1.999999893760303,2.000000103280122,47035595969
2025-03-05,2.0,1.9999998865453927,2.0000001094327953,47035595969
2025-03-06,2.0,1.9999998795524672,2.000000117970441,47035595969
2025-03-07,2.0,1.999999873578458,2.0000001290840728,47035595969
2025-03-08,2.0,1.9999998656950242,2.000000133484276,47035595969
2025-03-09,2.0,1.9999998569133486,2.0000001412232145,47035595969
2025-03-10,2.0,1.9999998491696789,2.0000001486666585,47035595969
2025-03-04,3.0,2.9999999961315864,3.000000003773604,47035596434
2025-03-05,3.0,2.99999999613555,3.000000004035019,47035596434
2025-03-06,3.0,2.9999999964537625,3.000000004059028,47035596434
2025-03-07,3.0,2.9999999963251764,3.0000000041149577,47035596434
2025-03-08,3.0,2.9999999957807275,3.000000004247642,47035596434
2025-03-09,3.0,2.999999995596115,3.000000004110457,47035596434
2025-03-10,3.0,2.9999999959171,3.0000000041072745,47035596434
2025-03-11,3.0,2.9999999955288414,3.000000004220927,47035596434
2025-03-12,3.0,2.9999999953854997,3.000000004435666,47035596434
2025-03-13,3.0,2.9999999952890066,3.0000000044585104,47035596434
2025-03-14,3.0,2.9999999952285497,3.000000004998306,47035596434
2025-03-15,3.0,2.999999994997328,3.000000005273037,47035596434
2025-03-16,3.0,2.999999995121647,3.000000005346279,47035596434
2025-03-17,3.0,2.999999994082443,3.0000000054135856,47035596434
2025-03-18,3.0,2.999999993896735,3.000000005487423,47035596434
2025-03-19,3.0,2.99999999414892,3.000000006017226,47035596434
2025-03-20,3.0,2.9999999936206705,3.000000005912747,47035596434
2025-03-21,3.0,2.999999993307361,3.0000000067843358,47035596434
2025-03-22,3.0,2.9999999929876204,3.0000000070355464,47035596434
2025-03-23,3.0,2.9999999921104576,3.0000000080827207,47035596434
2025-03-24,3.0,2.9999999913026656,3.0000000090869414,47035596434
2025-03-25,3.0,2.999999991216071,3.0000000099602326,47035596434
2025-03-26,3.0,2.9999999893035194,3.0000000107289577,47035596434
2025-03-27,3.0,2.999999989577081,3.0000000121047425,47035596434
2025-03-28,3.0,2.999999988050954,3.0000000122072663,47035596434
2025-03-29,3.0,2.99999998775788,3.0000000127483823,47035596434
2025-03-30,3.0,2.999999985102924,3.0000000135449323,47035596434
2025-03-31,3.0,2.999999984829097,3.000000015791377,47035596434
2025-02-18,3.247367823080684,3.247367822850713,3.247367823311227,47035596938
2025-02-19,3.2638592617892552,3.2638592615533515,3.2638592620245293,47035596938
2025-02-20,3.280350700497827,3.2803507002596155,3.2803507007594033,47035596938
2025-02-21,3.2968421392063982,3.2968421389400095,3.2968421394750447,47035596938
2025-02-22,3.31333357791497,3.313333577627012,3.3133335781868083,47035596938
2025-02-23,3.3298250166235412,3.3298250163256276,3.329825016923212,47035596938
2025-02-24,3.3463164553321123,3.3463164549971482,3.346316455650366,47035596938
2025-02-25,3.3628078940406843,3.362807893650428,3.3628078944375233,47035596938
2025-02-26,3.3792993327492553,3.379299332397642,3.379299333149185,47035596938
2025-02-27,3.3957907714578273,3.395790770998862,3.395790772927288,47035596938
2025-02-28,3.4122822101663983,3.4122822071146364,3.4122822145428575,47035596938
2025-03-01,3.4287736488749703,3.4287736421228523,3.4287736581334887,47035596938
2025-03-02,3.4452650875835413,3.445265075907495,3.445265102905974,47035596938
2025-03-03,3.4617565262921124,3.461756509866001,3.461756550813361,47035596938
2025-03-04,3.4782479650006843,3.478247941668918,3.4782480004335263,47035596938
2025-03-05,3.4947394037092554,3.494739371774884,3.494739445702981,47035596938
2025-03-06,3.5112308424178265,3.5112308025248646,3.511230893197106,47035596938
2025-03-07,3.5277222811263984,3.5277222337537744,3.527722338434144,47035596938
2025-03-08,3.5442137198349704,3.54421366504508,3.5442137844741834,47035596938
2025-03-09,3.5607051585435414,3.5607050984792186,3.5607052315653416,47035596938
2025-03-10,3.5771965972521125,3.577196529001212,3.5771966788233467,47035596938
2025-03-11,3.5936880359606835,3.5936879632041334,3.593688124650952,47035596938
2025-03-12,3.6101794746692555,3.6101793917966374,3.6101795723756687,47035596938
2025-03-13,3.6266709133778265,3.62667082012239,3.626671019652335,47035596938
2025-03-14,3.6431623520863985,3.6431622515272495,3.643162476035436,47035596938
2025-03-15,3.6596537907949704,3.659653685367256,3.659653922399602,47035596938
2025-03-16,3.6761452295035415,3.6761451171390664,3.6761453722303026,47035596938
2025-03-17,3.6926366682121134,3.692636545051011,3.6926368213606837,47035596938
2025-03-04,2.848342287362332,2.2766204814664217,3.3853405168303357,47035597416
2025-03-05,2.6965402465420443,2.1593799421292,3.2569043071701462,47035597416
2025-03-06,2.5447382057217585,2.0251012310668806,3.1384862930226647,47035597416
2025-03-07,2.3929361649014727,1.8526558305842549,2.9368076541172377,47035597416
2025-03-08,2.241134124081187,1.7029033895784833,2.793849656005314,47035597416
2025-03-09,2.089332083260901,1.5626496356178377,2.652556065595483,47035597416
